Home_Page,Movie_Name,Genres,Overview,Cast,Original_Language,Storyline,Production_Company,Release_Date,Tagline,Vote_Average,Vote_Count,Budget_USD,Revenue_$,Run_Time_Minutes,Release_Country
https://www.imdb.com/title/tt13622970/,Moana 2,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']","After receiving an unexpected call from her wayfinding ancestors, Moana must journey to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.","[""Auli'i Cravalho"", 'Dwayne Johnson', 'Hualalai Chung', 'Rose Matafeo', 'David Fane', 'Awhimai Fraser', 'Khaleesi Lambert-Tsuda', 'Temuera Morrison', 'Nicole Scherzinger', 'Rachel House', 'Gerald Faitala Ramsey', 'Alan Tudyk', 'Jemaine Clement', ""Tofiga Fepulea'i"", 'Jasmine Johnson', 'Tiana Johnson', 'Ata Johnson', 'Bryson Chun']",['English'],"After receiving an unexpected call from her wayfinding ancestors, Moana must journey to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.","['Walt Disney Animation Canada', 'Walt Disney Animation Studios', 'Walt Disney Pictures']",2024-11-27,Find the way.,6.8,77K,$150.0M,$1.0B,100,United States
https://www.imdb.com/title/tt28015403/,Heretic,"['Horror', 'Thriller']",Two young religious women are drawn into a game of cat-and-mouse in the house of a strange man.,"['Hugh Grant', 'Sophie Thatcher', 'Chloe East', 'Topher Grace', 'Elle Young', 'Julie Lynn Mortensen', 'Haylie Hansen', 'Elle McKinnon', 'Hanna Huffman', 'Anesha Bailey', 'Miguel Castillo', 'Stephanie Lavigne', 'Wendy Gorling', 'Carolyn Adair', 'River Codack']",['English'],"Two young missionaries are forced to prove their faith when they knock on the wrong door. Greeted by a diabolical Mr. Reed (Hugh Grant), the religious women are drawn into a deadly game of cat-and-mouse, pulled further inside the strange man's house. —A24 Films","['A24', 'Beck Woods', 'Shiny Penny']",2024-11-08,Question everything.,7.0,99K,$10.0M,$57.4M,111,United States
https://www.imdb.com/title/tt10655524/,It Ends with Us,"['Drama', 'Romance']","When a woman's first love suddenly reenters her life, her relationship with a charming, but abusive neurosurgeon is upended and she realizes she must learn to rely on her own strength to make an impossible choice for her future.","['Blake Lively', 'Justin Baldoni', 'Jenny Slate', 'Hasan Minhaj', 'Brandon Sklenar', 'Kevin McKidd', 'Amy Morton', 'Alex Neustaedter', 'Isabela Ferrer', 'Robert Clohessy', 'Robin S. Walker', 'Emily Baldoni', 'Adam Mondschein', 'Caroline Siegrist', 'Robyn Lively', 'Megan Robinson', 'Steve Monroe', 'Daphne Zelle']",['English'],"IT ENDS WITH US, the first Colleen Hoover novel adapted for the big screen, tells the compelling story of Lily Bloom, a woman who overcomes a traumatic childhood to embark on a new life in Boston and chase a lifelong dream of opening her own business. A chance meeting with charming neurosurgeon Ryle Kincaid sparks an intense connection, but as the two fall deeply in love, Lily begins to see sides of Ryle that remind her of her parents' relationship. When Lily's first love, Atlas Corrigan, suddenly reenters her life, her relationship with Ryle is upended, and Lily realizes she must learn to rely on her own strength to make an impossible choice for her future. —Columbia Pictures","['Wayfarer Studios', 'Saks Picture Company']",2024-08-09,Sometimes it is the one who loves you who hurts you the most.,6.4,76K,$25.0M,$351.0M,130,United States
https://www.imdb.com/title/tt12810074/,Nightbitch,"['Comedy', 'Horror']","A woman pauses her career to be a stay-at-home mom, but soon her domesticity takes a surreal turn.","['Amy Adams', 'Scoot McNairy', 'Arleigh Snowden', 'Emmett Snowden', 'Jessica Harper', 'Zoë Chao', 'Mary Holland', 'Archana Rajan', 'Nate Heller', 'Darius De La Cruz', 'Ella Thomas', 'Stacey Swift', 'Garrett C. Phillips', 'Adrienne Rose White', 'Michaela Baham', ""Kerry O'Malley"", 'Roslyn Gentle', 'Michael Andrew Baker']",['English'],"A woman, thrown into the stay-at-home routine of raising a toddler in the suburbs, slowly embraces the feral power deeply rooted in motherhood, as she becomes increasingly aware of the bizarre and undeniable signs that she may be turning into a dog.","['Annapurna Pictures', 'Archer Gray', 'Bond Group Entertainment']",2024-12-06,Motherhood is a bitch.,5.6,16K,$0,$171.0K,99,United States
https://www.imdb.com/title/tt4772188/,Flow,"['Animation', 'Adventure', 'Family', 'Fantasy']","Cat is a solitary animal, but as its home is devastated by a great flood, he finds refuge on a boat populated by various species, and will have to team up with them despite their differences.",['Not_Found'],['None'],"The world seems to be coming to an end, teeming with the vestiges of a human presence. Cat is a solitary animal, but as its home is devastated by a great flood, he finds refuge on a boat populated by various species, and will have to team up with them despite their differences. In the lonesome boat sailing through mystical overflowed landscapes, they navigate the challenges and dangers of adapting to this new world. —Charades","['Arte France Cinéma', 'Dream Well Studio', 'Sacrebleu Productions']",2025-02-14,Not_Found,7.9,34K,$3.8M,$16.5M,85,United States
https://www.imdb.com/title/tt21209876/,Solo Leveling,"['Animation', 'Action', 'Adventure', 'Fantasy']",Follows the adventures of Sung Jinwoo in a world that is constantly threatened by monsters and evil forces. In his battles Sung transforms himself from the weakest hunter of all mankind to one of the strongest hunters in existence.,"['Taito Ban', 'Jimmy Tandel', 'Rebecca Wang', 'Aleks Le', 'Min Seung-woo', 'Haruna Mikawa', 'Rina Honnizumi', 'Genta Nakamura', 'Makoto Furukawa', 'Ryosuke Higa', 'Ikuto Kanemasa', 'Dani Chambers', 'Eiji Hanawa', 'SungWon Cho', 'Sean Hennigan', 'Banjô Ginga', 'Kakeru Hatano', 'Daisuke Hirakawa']","['Japanese', 'English']","In a world where hunters, humans who possess magical abilities, must battle deadly monsters to protect the human race from certain annihilation, a notoriously weak hunter named Sung Jinwoo finds himself in a seemingly endless struggle for survival. One day, after narrowly surviving an overwhelmingly powerful double dungeon that nearly wipes out his entire party, a mysterious program called the System chooses him as its sole player and in turn, gives him the extremely rare ability to level up in strength, possibly beyond any known limits. Jinwoo then sets out on a journey as he fights against all kinds of enemies, both man and monster, to discover the secrets of the dungeons and the true source of his powers.","['Aniplex', 'A-1 Pictures', 'A-1 Pictures']",2024-01-06,Not_Found,8.4,45K,$0,$0,Unknown,United States
https://www.imdb.com/title/tt27995113/,Black Doves,"['Action', 'Drama', 'Mystery', 'Thriller']","Helen embarks on a passionate affair with a man who has no idea what her secret identity is. Caught in the crosshairs when her lover falls victim to the dangerous London underworld, Helen's employers call in Sam to protect her.","['Keira Knightley', 'Ben Whishaw', 'Sarah Lancashire', 'Andrew Buchan', 'Andrew Koji', 'Omari Douglas', 'Sam Troughton', 'Ella Lily Hyland', 'Isabella Wei', 'Charlotte Rice-Foley', 'Taylor Sullivan', 'Gabrielle Creevy', 'Kathryn Hunter', ""Agnes O'Casey"", 'Ken Nwosu', 'Luther Ford', 'Finn Bennett', 'Tai Yin Chan']",['English'],"Helen embarks on a passionate affair with a man who has no idea what her secret identity is. Caught in the crosshairs when her lover falls victim to the dangerous London underworld, Helen's employers call in Sam to protect her.","['Noisy Bear', 'Sister Pictures']",2024-12-05,Not_Found,7.2,54K,$0,$0,55,United States
https://www.imdb.com/title/tt18412256/,Alien: Romulus,"['Horror', 'Sci-Fi', 'Thriller']","While scavenging the deep ends of a derelict space station, a group of young space colonists come face to face with the most terrifying life form in the universe.","['Cailee Spaeny', 'David Jonsson', 'Archie Renaux', 'Isabela Merced', 'Spike Fearn', 'Aileen Wu', 'Rosie Ede', 'Soma Simon', 'Bence Okeke', 'Viktor Orizu', 'Robert Bobroczkyi', 'Trevor Newlin', 'Annemarie Griggs', 'Ian Holm', 'Daniel Betts', 'Elemer Szatmari']",['English'],"In 2142, at the Jackson colony, Rain Carradine lives with her synthetic ""brother"" Andy that was reprogrammed by her father with the prime directive to protect her after the death of her parents. The Weyland-Yutani Corporation that administrates the colony forces the colonists to stay in Jackson prolonging the contracts of miners and farmers keeping them like slaves. When Rain's ex-boyfriend Tyler has his contract extended by the corporation, he convinces Rain to join his team, formed by his sister Kay, who is secretly pregnant, their cousin Bjorn and his sister Navarro, who is adopted, to travel to an abandoned station to flee to the planet Yvaga. They need Andy to interact with the computer system and they also need to recover the stasis chambers of the suspended animation for a nine-year trip to Yvaga. They go to the station and Andy and Bjorn realize that the chambers need cryogenic fuel for the trip. They go with Andy and accidentally unleash alien creatures, and there is a lockdown of the section. Rain uses the chip of the synthetic Rook that is damaged to update Andy to have access to all the functions of the station, but he becomes loyal to Weyland-Yutani Corporation and Rain is relegated to a second plane. But soon the creatures attack one by one of the Rain's friends. Will someone survive the alien creatures?","['20th Century Studios', 'Scott Free Productions', 'Brandywine Productions']",2024-08-16,"In space, no one can hear you",7.1,228K,$80.0M,$350.9M,119,United States
https://www.imdb.com/title/tt8368368/,The Apprentice,"['Biography', 'Drama', 'History']","A young man took over his father's real-estate business in 1970s and '80s New York, and got the helping hand of an infamous closeted gay lawyer who helped him turn this young man into a notorious legend. Based on true events.","['Sebastian Stan', 'Jeremy Strong', 'Martin Donovan', 'Maria Bakalova', 'Catherine McNally', 'Charlie Carrick', 'Ben Sullivan', 'Mark Rendall', 'Joe Pingue', 'Ron Lea', 'Edie Inksetter', 'Matt Baram', 'Moni Ogunsuyi', 'Brad Austin', 'Stuart Hughes', 'Jim Monaco', 'Clare Coulter', 'Hume Baugh']","['English', 'Hebrew']","1970s New York: determined to emerge from his powerful father's shadow and make a name for himself in Manhattan real estate, aspiring mogul Donald Trump is in the earliest days of his career when he encounters the man who will become one of the most important figures in his life: political fixer Roy M. Cohn. Seeing promise in young Donald, the influential attorney--who secured espionage convictions against Julius and Ethel Rosenberg and investigated suspected Communists alongside Senator Joseph McCarthy--teaches his new acolyte how to amass wealth and power through deception, intimidation, and media manipulation. The rest is history.","['Scythia Films', 'Gidden Media', 'Rocket Science']",2024-10-11,An American horror story.,7.1,40K,$15.0M,$17.3M,122,United States
https://www.imdb.com/title/tt27403986/,Juror #2,"['Crime', 'Drama', 'Mystery', 'Thriller']","While serving as a juror in a high-profile murder trial, a family man finds himself struggling with a serious moral dilemma, one he could use to sway the jury verdict and potentially convict or free the wrong killer.","['Nicholas Hoult', 'Toni Collette', 'J.K. Simmons', 'Kiefer Sutherland', 'Zoey Deutch', 'Megan Mieduch', 'Melanie Harrison', 'Adrienne C. Moore', 'Drew Scheid', 'Leslie Bibb', 'Hedy Nasser', 'Phil Biedron', 'Cedric Yarbrough', 'Bria Brimmer', 'Chris Messina', 'Amy Aquino', 'Gabriel Basso', 'Chikako Fukuyama']",['English'],"While serving as a juror in a high-profile murder trial, a family man finds himself struggling with a serious moral dilemma, one he could use to sway the jury verdict and potentially convict or free the wrong killer.","['Warner Bros.', 'Dichotomy Films', 'Gotham Group']",2024-12-20,Justice is blind. Guilt sees everything.,7.0,84K,$30.0M,$24.8M,114,United States
https://www.imdb.com/title/tt21097228/,A Different Man,"['Comedy', 'Drama', 'Thriller']","An aspiring actor undergoes a radical medical procedure to drastically transform his appearance, but his new dream face quickly turns into a nightmare.","['Sebastian Stan', 'Renate Reinsve', 'Adam Pearson', 'Miles G. Jackson', 'Patrick Wang', 'Neal Davidson', 'Jed Rapfogel', 'Marc Geller', 'James Foster Jr.', 'JJ McGlone', 'Sergio Delavicci', 'Lawrence Arancio', 'Billy Griffith', 'John Klacsmann', 'Cosmo Bjorkenheim', 'John Keating', 'C. Mason Wells', 'Corey R. Taylor']",['English'],"Aspiring actor Edward undergoes a radical medical procedure to drastically transform his appearance. But his new dream face quickly turns into a nightmare, as he loses out on the role he was born to play and becomes obsessed with reclaiming what was lost. —A24 Films","['A24', 'Grand Motel Films', 'Killer Films']",2024-10-04,Not_Found,6.9,24K,$0,$1.4M,112,United States
https://www.imdb.com/title/tt15435876/,The Penguin,"['Crime', 'Drama']","Following the events of The Batman (2022), Oz Cobb, a.k.a. the Penguin, makes a play to seize the reins of the crime world in Gotham.","['Colin Farrell', 'Cristin Milioti', 'Rhenzy Feliz', ""Deirdre O'Connell"", 'Carmen Ejogo', 'Theo Rossi', 'Clancy Brown', 'Daniel J. Watts', 'David H. Holmes', 'Michael Kelly', 'Shohreh Aghdashloo', 'Aria Shahghasemi', 'Robert Lee Leng', 'Kenzie Grey', 'Myles Humphus', 'Michael Zegen', 'Jared Abrahamson', 'James Madio']",['English'],"Following the events of The Batman (2022), Oz Cobb, a.k.a. the Penguin, makes a play to seize the reins of the crime world in Gotham.","['6th & Idaho Productions', 'Chapel Place Productions', 'DC Entertainment']",2024-09-19,The City Will Be His,8.6,177K,$0,$0,58,United States
https://www.imdb.com/title/tt0327785/,The Killer's Game,"['Action', 'Comedy', 'Thriller']","When a hitman is diagnosed with a terminal illness, he decides to take a hit out on himself. But when the very hitmen he hired also target his ex-girlfriend, he must fend off an army of assassin colleagues.","['Dave Bautista', 'Dmitrij Kalacsov', 'Mia Rouba M.Kiss', 'Iván Orsányi', 'Aaron Maté', 'Gergö Hódur', 'Sofia Boutella', 'Jozsef Fodor', 'István Draco Markolt', 'Raffaello Degruttola', 'Ben Kingsley', 'Antonia Desplat', 'Domonkos Pardanyi', 'Tamás Hagyó', 'Gyula Tóth', 'Alex Kingston', 'Jesus Gomez Camacho', 'Cristina Galera Gonzalez']",['English'],"Follows veteran assassin Joe Flood, who is diagnosed with a life-threatening illness and authorizes a kill on himself to avoid the pain that is destined to follow. After ordering the kill, he finds out that he was misdiagnosed and must then fend off the army of former colleagues trying to kill him.","['Dogbone Entertainment', 'Endurance Media', 'K. JAM Media']",2024-09-13,Winning is all in the execution.,5.7,15K,$30.0M,$5.9M,104,United States
https://www.imdb.com/title/tt10466872/,Dune: Prophecy,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",Two Harkonnen sisters combat forces that threaten the future of humankind and establish the fabled sect that will become known as the Bene Gesserit.,"['Emily Watson', 'Olivia Williams', 'Chloe Lea', 'Jade Anouka', 'Faoileann Cunningham', 'Aoife Hinds', 'Barbara Marten', 'Travis Fimmel', 'Jodhi May', 'Sarah-Sofie Boussnina', 'Chris Mason', 'Shalom Brune-Franklin', 'Mark Strong', 'Edward Davis', 'Josh Heuston', 'Jessica Barden', 'Camilla Beeput', 'Mark Addy']",['English'],"Ten thousand years before Paul Atreides joined the Fremen to lead an uprising on Arrakis to take down House Harkonnen, two sisters (Valya and Tula Harkonnen) create the mysterious all-female order called the Bene Gesserit. In Dune Prophecy, the siblings combat forces that threaten the future of humankind. —brianfabulous","['Cunning Hand', 'HBO Max', 'Legendary Television']",2024-11-17,Power lies in the shadows.,7.3,46K,$0,$0,Unknown,United States
